stx_ident,count
stx/stx/2017-01-22 16_30_00.npz,14
stx/stx/2017-07-03 04_00_00.npz,1
stx/stx/2017-05-28 13_30_00.npz,17
stx/stx/2017-07-21 23_00_00.npz,1
stx/stx/2017-07-23 20_00_00.npz,1
stx/stx/2017-01-16 03_30_00.npz,2
stx/stx/2017-03-11 21_30_00.npz,1
stx/stx/2017-08-07 05_30_00.npz,1
stx/stx/2017-09-26 18_30_00.npz,1
stx/stx/2017-05-22 23_00_00.npz,3
stx/stx/2017-04-01 20_00_00.npz,19
stx/stx/2017-10-15 13_30_00.npz,16
stx/stx/2017-06-30 21_00_00.npz,6
stx/stx/2017-07-05 15_30_00.npz,7
stx/stx/2017-10-10 13_00_00.npz,11
stx/stx/2017-10-20 19_30_00.npz,4
stx/stx/2017-04-29 18_00_00.npz,2
stx/stx/2017-11-08 21_00_00.npz,20
stx/stx/2017-08-30 07_30_00.npz,1
stx/stx/2017-12-22 15_30_00.npz,7
stx/stx/2017-08-08 20_00_00.npz,12
stx/stx/2017-04-13 23_30_00.npz,12
stx/stx/2017-07-16 04_00_00.npz,2
stx/stx/2017-08-10 19_30_00.npz,5
stx/stx/2017-05-31 20_00_00.npz,4
stx/stx/2017-12-22 07_00_00.npz,1
stx/stx/2017-08-07 11_00_00.npz,1
stx/stx/2017-11-01 00_30_00.npz,1
stx/stx/2017-08-11 01_30_00.npz,6
stx/stx/2017-06-09 15_30_00.npz,2
stx/stx/2017-12-05 04_30_00.npz,2
stx/stx/2017-04-21 12_00_00.npz,3
stx/stx/2017-01-18 11_00_00.npz,8
stx/stx/2017-03-07 13_30_00.npz,8
stx/stx/2017-07-22 23_30_00.npz,5
stx/stx/2017-01-17 23_00_00.npz,17
stx/stx/2017-06-01 21_30_00.npz,4
stx/stx/2017-08-10 23_30_00.npz,6
stx/stx/2017-08-15 19_30_00.npz,9
stx/stx/2017-04-30 04_30_00.npz,3
stx/stx/2017-05-12 00_00_00.npz,14
stx/stx/2017-09-29 23_30_00.npz,17
stx/stx/2017-12-04 21_30_00.npz,1
stx/stx/2017-03-06 03_00_00.npz,1
stx/stx/2017-05-11 18_00_00.npz,7
stx/stx/2017-03-11 02_30_00.npz,12
stx/stx/2017-08-08 07_30_00.npz,1
stx/stx/2017-07-02 12_30_00.npz,6
stx/stx/2017-05-03 18_00_00.npz,2
stx/stx/2017-06-30 17_30_00.npz,11
stx/stx/2017-04-11 21_30_00.npz,7
stx/stx/2017-05-09 21_30_00.npz,9
stx/stx/2017-08-22 19_30_00.npz,4
stx/stx/2017-09-28 11_30_00.npz,1
stx/stx/2017-05-23 08_30_00.npz,1
stx/stx/2017-04-11 15_00_00.npz,10
stx/stx/2017-01-18 22_00_00.npz,15
stx/stx/2017-08-07 14_00_00.npz,1
stx/stx/2017-03-07 20_30_00.npz,8
stx/stx/2017-08-15 09_30_00.npz,3
stx/stx/2017-08-22 14_00_00.npz,7
stx/stx/2017-08-06 20_30_00.npz,11
stx/stx/2017-06-11 18_30_00.npz,2
stx/stx/2017-01-21 22_30_00.npz,1
stx/stx/2017-05-22 16_30_00.npz,4
stx/stx/2017-05-21 21_00_00.npz,1
stx/stx/2017-06-18 18_30_00.npz,7
stx/stx/2017-07-14 23_30_00.npz,4
stx/stx/2017-04-29 11_00_00.npz,1
stx/stx/2017-10-22 04_30_00.npz,1
stx/stx/2017-08-19 23_00_00.npz,4
stx/stx/2017-08-06 15_00_00.npz,3
stx/stx/2017-07-17 23_00_00.npz,4
stx/stx/2017-07-29 19_30_00.npz,16
stx/stx/2017-05-23 15_30_00.npz,4
stx/stx/2017-10-20 10_00_00.npz,3
stx/stx/2017-04-26 18_30_00.npz,6
stx/stx/2017-04-29 16_00_00.npz,9
stx/stx/2017-08-17 22_30_00.npz,2
stx/stx/2017-07-29 12_00_00.npz,18
stx/stx/2017-08-15 13_00_00.npz,10
stx/stx/2017-05-22 09_30_00.npz,1
stx/stx/2017-05-23 02_00_00.npz,4
stx/stx/2017-06-05 20_30_00.npz,5
stx/stx/2017-04-01 23_30_00.npz,7
stx/stx/2017-07-22 18_00_00.npz,2
stx/stx/2017-07-17 00_00_00.npz,4
stx/stx/2017-03-29 23_30_00.npz,20
stx/stx/2017-06-03 11_30_00.npz,1
stx/stx/2017-08-07 06_30_00.npz,2
stx/stx/2017-01-18 03_30_00.npz,6
stx/stx/2017-06-06 21_00_00.npz,13
stx/stx/2017-07-29 14_00_00.npz,10
stx/stx/2017-07-07 02_00_00.npz,1
stx/stx/2017-09-27 20_30_00.npz,3
stx/stx/2017-05-22 19_30_00.npz,3
stx/stx/2017-10-05 22_00_00.npz,4
stx/stx/2017-10-31 16_00_00.npz,10
stx/stx/2017-07-08 18_00_00.npz,7
stx/stx/2017-03-10 10_30_00.npz,1
stx/stx/2017-07-11 17_30_00.npz,2
stx/stx/2017-04-26 08_00_00.npz,1
stx/stx/2017-08-11 12_30_00.npz,4
stx/stx/2017-06-29 11_30_00.npz,6
stx/stx/2017-04-21 17_00_00.npz,6
stx/stx/2017-06-03 00_30_00.npz,3
stx/stx/2017-03-13 06_30_00.npz,1
stx/stx/2017-09-06 05_00_00.npz,1
stx/stx/2017-08-17 14_00_00.npz,7
stx/stx/2017-04-02 23_30_00.npz,6
stx/stx/2017-07-05 01_30_00.npz,2
stx/stx/2017-08-20 17_30_00.npz,3
stx/stx/2017-09-24 18_00_00.npz,8
stx/stx/2017-01-18 23_00_00.npz,17
stx/stx/2017-09-27 06_00_00.npz,1
stx/stx/2017-07-04 13_30_00.npz,4
stx/stx/2017-07-01 20_30_00.npz,1
stx/stx/2017-02-19 22_30_00.npz,11
stx/stx/2017-07-10 01_00_00.npz,7
stx/stx/2017-10-05 04_00_00.npz,1
stx/stx/2017-06-26 02_30_00.npz,7
stx/stx/2017-12-23 04_30_00.npz,1
stx/stx/2017-05-21 22_00_00.npz,8
stx/stx/2017-04-26 21_00_00.npz,15
stx/stx/2017-12-05 00_30_00.npz,4
stx/stx/2017-09-18 05_00_00.npz,1
stx/stx/2017-03-30 00_00_00.npz,7
stx/stx/2017-06-26 19_00_00.npz,2
stx/stx/2017-04-13 18_00_00.npz,5
stx/stx/2017-07-14 20_00_00.npz,20
stx/stx/2017-07-16 02_30_00.npz,1
stx/stx/2017-07-18 01_00_00.npz,5
stx/stx/2017-09-17 02_00_00.npz,1
stx/stx/2017-07-28 00_30_00.npz,1
stx/stx/2017-06-22 15_00_00.npz,8
stx/stx/2017-05-31 23_30_00.npz,11
stx/stx/2017-10-03 14_30_00.npz,2
stx/stx/2017-08-07 13_00_00.npz,4
stx/stx/2017-08-14 21_00_00.npz,1
stx/stx/2017-05-19 11_30_00.npz,8
stx/stx/2017-08-23 08_30_00.npz,3
stx/stx/2017-08-02 00_30_00.npz,3
stx/stx/2017-04-13 14_00_00.npz,4
stx/stx/2017-07-01 15_00_00.npz,2
stx/stx/2017-05-19 11_00_00.npz,1
stx/stx/2017-08-15 13_30_00.npz,13
stx/stx/2017-01-15 19_00_00.npz,2
stx/stx/2017-07-24 17_30_00.npz,2
stx/stx/2017-06-01 13_30_00.npz,1
stx/stx/2017-12-19 11_00_00.npz,1
stx/stx/2017-09-19 01_30_00.npz,4
stx/stx/2017-06-19 11_00_00.npz,1
stx/stx/2017-09-03 01_00_00.npz,1
stx/stx/2017-05-12 01_30_00.npz,10
stx/stx/2017-10-04 14_00_00.npz,3
stx/stx/2017-06-25 18_30_00.npz,1
stx/stx/2017-10-04 17_30_00.npz,1
stx/stx/2017-07-08 00_30_00.npz,1
stx/stx/2017-09-26 22_00_00.npz,2
stx/stx/2017-08-01 15_00_00.npz,7
stx/stx/2017-07-06 02_00_00.npz,16
stx/stx/2017-03-29 03_00_00.npz,2
stx/stx/2017-07-07 20_00_00.npz,2
stx/stx/2017-05-19 14_00_00.npz,1
stx/stx/2017-06-22 10_30_00.npz,7
stx/stx/2017-01-14 14_00_00.npz,9
stx/stx/2017-07-13 19_30_00.npz,3
stx/stx/2017-05-02 12_00_00.npz,3
stx/stx/2017-11-12 18_00_00.npz,2
stx/stx/2017-08-12 05_00_00.npz,2
stx/stx/2017-07-11 17_00_00.npz,1
stx/stx/2017-08-15 20_00_00.npz,6
stx/stx/2017-08-11 13_30_00.npz,10
stx/stx/2017-06-01 19_30_00.npz,5
stx/stx/2017-06-05 18_00_00.npz,12
stx/stx/2017-10-04 03_00_00.npz,6
stx/stx/2017-03-27 01_30_00.npz,5
stx/stx/2017-08-15 00_30_00.npz,1
stx/stx/2017-07-21 22_00_00.npz,10
stx/stx/2017-03-29 19_00_00.npz,5
stx/stx/2017-01-17 00_00_00.npz,2
stx/stx/2017-03-04 20_00_00.npz,1
stx/stx/2017-08-12 10_30_00.npz,4
stx/stx/2017-04-11 22_00_00.npz,7
stx/stx/2017-04-29 21_30_00.npz,3
stx/stx/2017-03-08 01_00_00.npz,3
stx/stx/2017-04-01 23_00_00.npz,4
stx/stx/2017-08-12 21_30_00.npz,3
stx/stx/2017-05-31 22_00_00.npz,15
stx/stx/2017-12-04 05_00_00.npz,1
stx/stx/2017-12-06 09_30_00.npz,1
stx/stx/2017-10-07 10_30_00.npz,3
stx/stx/2017-04-17 09_00_00.npz,2
stx/stx/2017-02-27 19_30_00.npz,3
stx/stx/2017-02-18 00_00_00.npz,5
stx/stx/2017-05-28 04_00_00.npz,3
stx/stx/2017-02-14 10_00_00.npz,8
stx/stx/2017-01-06 17_00_00.npz,14
stx/stx/2017-10-22 09_00_00.npz,2
stx/stx/2017-11-12 16_00_00.npz,5
stx/stx/2017-09-03 03_00_00.npz,1
stx/stx/2017-06-09 14_30_00.npz,1
stx/stx/2017-05-29 05_30_00.npz,1
stx/stx/2017-06-06 04_30_00.npz,3
stx/stx/2017-10-20 01_00_00.npz,9
stx/stx/2017-07-22 18_30_00.npz,1
stx/stx/2017-09-17 13_30_00.npz,7
stx/stx/2017-06-18 22_00_00.npz,10
stx/stx/2017-05-22 10_00_00.npz,3
stx/stx/2017-01-13 19_00_00.npz,20
stx/stx/2017-06-04 02_00_00.npz,1
stx/stx/2017-09-06 04_00_00.npz,2
stx/stx/2017-06-24 02_30_00.npz,4
stx/stx/2017-07-24 09_00_00.npz,3
stx/stx/2017-09-27 01_00_00.npz,2
stx/stx/2017-04-30 02_30_00.npz,7
stx/stx/2017-08-30 11_30_00.npz,8
stx/stx/2017-05-30 20_30_00.npz,2
stx/stx/2017-07-14 15_00_00.npz,4
stx/stx/2017-06-03 19_30_00.npz,2
stx/stx/2017-08-22 14_30_00.npz,1
stx/stx/2017-05-12 00_30_00.npz,5
stx/stx/2017-08-04 04_00_00.npz,2
stx/stx/2017-08-02 07_00_00.npz,2
stx/stx/2017-05-10 19_30_00.npz,9
stx/stx/2017-07-05 11_30_00.npz,1
stx/stx/2017-08-10 09_00_00.npz,1
stx/stx/2017-10-10 11_30_00.npz,4
stx/stx/2017-05-21 05_30_00.npz,1
stx/stx/2017-05-17 02_30_00.npz,1
stx/stx/2017-10-03 21_30_00.npz,7
stx/stx/2017-07-10 03_00_00.npz,8
stx/stx/2017-06-07 08_30_00.npz,3
stx/stx/2017-08-10 17_00_00.npz,3
stx/stx/2017-06-08 16_00_00.npz,7
stx/stx/2017-05-22 18_00_00.npz,5
stx/stx/2017-08-18 16_30_00.npz,5
stx/stx/2017-06-25 20_00_00.npz,7
stx/stx/2017-08-09 03_30_00.npz,3
stx/stx/2017-03-24 12_30_00.npz,3
stx/stx/2017-06-05 17_00_00.npz,6
stx/stx/2017-10-15 14_00_00.npz,9
stx/stx/2017-07-24 06_00_00.npz,6
stx/stx/2017-06-25 14_00_00.npz,5
stx/stx/2017-07-22 19_00_00.npz,3
stx/stx/2017-04-21 14_00_00.npz,2
stx/stx/2017-08-02 11_30_00.npz,10
stx/stx/2017-08-20 22_30_00.npz,4
stx/stx/2017-09-26 19_30_00.npz,2
stx/stx/2017-07-25 00_00_00.npz,2
stx/stx/2017-10-27 19_30_00.npz,18
stx/stx/2017-09-20 19_30_00.npz,2
stx/stx/2017-12-05 07_00_00.npz,3
stx/stx/2017-09-27 16_00_00.npz,6
stx/stx/2017-05-11 04_00_00.npz,3
stx/stx/2017-07-05 14_30_00.npz,8
stx/stx/2017-09-02 22_30_00.npz,5
stx/stx/2017-10-03 17_30_00.npz,9
stx/stx/2017-08-01 13_00_00.npz,1
stx/stx/2017-07-16 10_30_00.npz,2
stx/stx/2017-07-08 20_30_00.npz,9
stx/stx/2017-06-18 17_30_00.npz,8
stx/stx/2017-09-27 23_00_00.npz,1
stx/stx/2017-08-13 20_00_00.npz,1
stx/stx/2017-07-16 14_00_00.npz,4
stx/stx/2017-06-19 09_00_00.npz,2
stx/stx/2017-01-18 00_00_00.npz,12
stx/stx/2017-08-07 15_30_00.npz,2
stx/stx/2017-05-28 21_00_00.npz,12
stx/stx/2017-06-09 21_00_00.npz,2
stx/stx/2017-01-19 14_00_00.npz,1
stx/stx/2017-03-25 14_30_00.npz,5
stx/stx/2017-08-20 01_30_00.npz,4
stx/stx/2017-08-23 11_30_00.npz,5
stx/stx/2017-04-14 00_30_00.npz,4
stx/stx/2017-01-16 12_00_00.npz,1
stx/stx/2017-12-03 16_00_00.npz,4
stx/stx/2017-01-17 13_00_00.npz,5
stx/stx/2017-07-31 01_30_00.npz,4
stx/stx/2017-09-24 19_30_00.npz,4
stx/stx/2017-05-22 13_00_00.npz,19
stx/stx/2017-08-16 18_30_00.npz,1
stx/stx/2017-06-01 00_30_00.npz,4
stx/stx/2017-07-30 15_30_00.npz,5
stx/stx/2017-09-17 02_30_00.npz,3
stx/stx/2017-07-07 19_00_00.npz,1
stx/stx/2017-08-17 22_00_00.npz,7
stx/stx/2017-09-27 13_00_00.npz,5
stx/stx/2017-07-24 11_30_00.npz,3
stx/stx/2017-05-04 04_00_00.npz,2
stx/stx/2017-08-08 00_00_00.npz,1
stx/stx/2017-09-28 00_30_00.npz,1
stx/stx/2017-09-02 13_00_00.npz,2
stx/stx/2017-05-22 15_00_00.npz,3
stx/stx/2017-03-25 08_00_00.npz,1
stx/stx/2017-09-26 03_30_00.npz,7
stx/stx/2017-07-28 10_30_00.npz,2
stx/stx/2017-04-22 10_00_00.npz,4
stx/stx/2017-07-02 20_00_00.npz,5
stx/stx/2017-03-09 13_00_00.npz,2
stx/stx/2017-01-14 22_30_00.npz,15
stx/stx/2017-10-31 18_00_00.npz,20
stx/stx/2017-06-04 16_30_00.npz,1
stx/stx/2017-07-10 19_30_00.npz,4
stx/stx/2017-02-13 21_00_00.npz,5
stx/stx/2017-07-18 02_00_00.npz,4
stx/stx/2017-07-24 21_30_00.npz,3
stx/stx/2017-12-05 08_00_00.npz,2
stx/stx/2017-07-16 09_30_00.npz,1
stx/stx/2017-02-17 20_00_00.npz,4
stx/stx/2017-06-03 15_30_00.npz,1
stx/stx/2017-05-04 03_30_00.npz,6
stx/stx/2017-04-11 01_30_00.npz,6
stx/stx/2017-03-10 20_00_00.npz,7
stx/stx/2017-04-29 15_30_00.npz,8
stx/stx/2017-02-27 02_00_00.npz,4
stx/stx/2017-09-02 10_00_00.npz,3
stx/stx/2017-08-30 01_00_00.npz,7
stx/stx/2017-10-21 21_30_00.npz,4
stx/stx/2017-10-31 23_00_00.npz,1
stx/stx/2017-04-02 20_00_00.npz,4
stx/stx/2017-10-05 10_00_00.npz,1
stx/stx/2017-03-05 16_30_00.npz,1
stx/stx/2017-10-20 13_00_00.npz,4
stx/stx/2017-01-15 02_00_00.npz,7
stx/stx/2017-04-22 00_30_00.npz,1
stx/stx/2017-12-22 14_30_00.npz,16
stx/stx/2017-07-16 15_30_00.npz,2
stx/stx/2017-01-22 00_30_00.npz,6
stx/stx/2017-04-17 18_30_00.npz,4
stx/stx/2017-09-21 23_00_00.npz,5
stx/stx/2017-03-13 11_00_00.npz,2
stx/stx/2017-09-25 20_30_00.npz,4
stx/stx/2017-08-06 18_30_00.npz,2
stx/stx/2017-08-20 02_00_00.npz,1
stx/stx/2017-08-06 15_30_00.npz,6
stx/stx/2017-06-18 13_30_00.npz,8
stx/stx/2017-06-02 01_30_00.npz,3
stx/stx/2017-09-20 19_00_00.npz,2
stx/stx/2017-04-29 09_00_00.npz,1
stx/stx/2017-12-23 01_00_00.npz,20
stx/stx/2017-08-17 02_00_00.npz,1
stx/stx/2017-05-11 17_00_00.npz,8
stx/stx/2017-09-26 02_00_00.npz,3
stx/stx/2017-07-29 20_30_00.npz,7
stx/stx/2017-06-26 22_30_00.npz,5
stx/stx/2017-04-17 10_00_00.npz,5
stx/stx/2017-07-16 21_30_00.npz,3
stx/stx/2017-04-26 04_00_00.npz,3
stx/stx/2017-06-02 10_00_00.npz,1
stx/stx/2017-08-02 20_30_00.npz,5
stx/stx/2017-05-15 06_00_00.npz,1
stx/stx/2017-12-05 14_00_00.npz,1
stx/stx/2017-07-24 03_00_00.npz,3
stx/stx/2017-06-27 01_00_00.npz,4
stx/stx/2017-02-14 18_00_00.npz,1
stx/stx/2017-04-29 22_30_00.npz,7
stx/stx/2017-04-13 22_30_00.npz,4
stx/stx/2017-09-28 05_00_00.npz,1
stx/stx/2017-07-01 17_30_00.npz,1
stx/stx/2017-07-05 00_30_00.npz,2
stx/stx/2017-09-03 12_00_00.npz,1
stx/stx/2017-07-15 20_00_00.npz,7
stx/stx/2017-01-17 22_00_00.npz,8
stx/stx/2017-07-01 11_00_00.npz,1
stx/stx/2017-04-03 03_00_00.npz,5
stx/stx/2017-07-03 13_30_00.npz,12
stx/stx/2017-07-08 14_00_00.npz,6
stx/stx/2017-07-15 03_30_00.npz,2
stx/stx/2017-07-04 11_30_00.npz,2
stx/stx/2017-08-01 18_00_00.npz,5
stx/stx/2017-02-27 05_00_00.npz,1
stx/stx/2017-04-22 04_30_00.npz,2
stx/stx/2017-12-05 11_30_00.npz,1
stx/stx/2017-08-02 15_00_00.npz,8
stx/stx/2017-04-14 09_00_00.npz,1
stx/stx/2017-08-01 10_00_00.npz,3
stx/stx/2017-06-09 12_30_00.npz,1
stx/stx/2017-07-18 00_00_00.npz,3
stx/stx/2017-03-25 07_30_00.npz,1
stx/stx/2017-12-19 15_30_00.npz,11
stx/stx/2017-08-17 10_00_00.npz,2
stx/stx/2017-05-22 02_00_00.npz,3
stx/stx/2017-03-29 22_30_00.npz,6
stx/stx/2017-07-05 15_00_00.npz,6
stx/stx/2017-02-14 16_00_00.npz,1
stx/stx/2017-04-29 20_00_00.npz,6
stx/stx/2017-02-27 00_00_00.npz,4
stx/stx/2017-12-22 19_00_00.npz,20
stx/stx/2017-01-15 02_30_00.npz,3
stx/stx/2017-08-07 19_00_00.npz,1
stx/stx/2017-06-04 01_30_00.npz,2
stx/stx/2017-05-12 03_00_00.npz,10
stx/stx/2017-07-03 13_00_00.npz,10
stx/stx/2017-08-29 14_30_00.npz,4
stx/stx/2017-08-03 22_00_00.npz,7
stx/stx/2017-01-17 15_30_00.npz,4
stx/stx/2017-09-25 15_30_00.npz,13
stx/stx/2017-01-13 22_00_00.npz,4
stx/stx/2017-10-21 23_30_00.npz,4
stx/stx/2017-12-19 22_00_00.npz,9
stx/stx/2017-09-26 01_30_00.npz,11
stx/stx/2017-03-12 04_30_00.npz,2
stx/stx/2017-05-28 09_30_00.npz,2
stx/stx/2017-10-15 10_30_00.npz,1
stx/stx/2017-06-25 12_00_00.npz,7
stx/stx/2017-08-18 14_30_00.npz,2
stx/stx/2017-03-13 10_30_00.npz,3
stx/stx/2017-05-28 14_00_00.npz,2
stx/stx/2017-04-11 15_30_00.npz,19
stx/stx/2017-06-04 12_00_00.npz,1
stx/stx/2017-07-27 00_00_00.npz,3
stx/stx/2017-06-05 22_00_00.npz,20
stx/stx/2017-09-25 16_30_00.npz,3
stx/stx/2017-05-23 04_00_00.npz,1
stx/stx/2017-06-22 11_30_00.npz,7
stx/stx/2017-06-04 14_30_00.npz,1
stx/stx/2017-10-05 00_00_00.npz,1
stx/stx/2017-06-22 23_00_00.npz,4
stx/stx/2017-04-22 02_30_00.npz,8
stx/stx/2017-08-01 10_30_00.npz,1
stx/stx/2017-09-16 17_00_00.npz,2
stx/stx/2017-06-24 02_00_00.npz,5
stx/stx/2017-06-24 19_30_00.npz,19
stx/stx/2017-07-07 21_00_00.npz,5
stx/stx/2017-08-29 22_30_00.npz,8
stx/stx/2017-01-21 00_00_00.npz,8
stx/stx/2017-08-30 21_00_00.npz,1
stx/stx/2017-04-30 10_30_00.npz,2
stx/stx/2017-06-03 01_00_00.npz,3
stx/stx/2017-05-11 09_30_00.npz,1
stx/stx/2017-05-09 19_00_00.npz,1
stx/stx/2017-07-05 11_00_00.npz,1
stx/stx/2017-05-29 14_30_00.npz,3
stx/stx/2017-04-17 12_30_00.npz,4
stx/stx/2017-03-25 03_00_00.npz,4
stx/stx/2017-06-19 02_30_00.npz,1
stx/stx/2017-08-11 11_30_00.npz,2
stx/stx/2017-10-03 23_00_00.npz,3
stx/stx/2017-08-07 22_30_00.npz,2
stx/stx/2017-07-19 21_30_00.npz,7
stx/stx/2017-07-30 17_00_00.npz,6
stx/stx/2017-01-01 18_00_00.npz,1
stx/stx/2017-08-07 16_00_00.npz,1
stx/stx/2017-07-22 02_00_00.npz,1
stx/stx/2017-03-24 16_00_00.npz,10
stx/stx/2017-12-04 01_00_00.npz,3
stx/stx/2017-01-18 09_30_00.npz,1
stx/stx/2017-04-11 10_30_00.npz,1
stx/stx/2017-05-30 23_00_00.npz,1
stx/stx/2017-05-23 14_00_00.npz,2
stx/stx/2017-12-20 05_00_00.npz,5
stx/stx/2017-06-12 18_30_00.npz,4
stx/stx/2017-10-22 13_30_00.npz,7
stx/stx/2017-08-18 15_00_00.npz,3
stx/stx/2017-06-01 12_00_00.npz,2
stx/stx/2017-05-28 01_00_00.npz,7
stx/stx/2017-08-08 10_00_00.npz,1
stx/stx/2017-07-15 17_30_00.npz,4
stx/stx/2017-02-27 21_00_00.npz,3
stx/stx/2017-06-12 18_00_00.npz,3
stx/stx/2017-07-02 23_30_00.npz,9
stx/stx/2017-05-21 11_30_00.npz,3
stx/stx/2017-07-18 16_30_00.npz,4
stx/stx/2017-02-20 16_30_00.npz,3
stx/stx/2017-05-11 23_00_00.npz,4
stx/stx/2017-08-01 17_30_00.npz,5
stx/stx/2017-08-13 19_00_00.npz,3
stx/stx/2017-08-22 23_30_00.npz,17
stx/stx/2017-04-14 12_00_00.npz,3
stx/stx/2017-01-17 21_30_00.npz,8
stx/stx/2017-09-21 20_00_00.npz,3
stx/stx/2017-07-14 21_00_00.npz,17
stx/stx/2017-03-29 22_00_00.npz,7
stx/stx/2017-05-29 16_00_00.npz,4
stx/stx/2017-05-21 15_00_00.npz,5
stx/stx/2017-05-03 19_30_00.npz,5
stx/stx/2017-12-04 19_00_00.npz,11
stx/stx/2017-04-03 01_00_00.npz,6
stx/stx/2017-05-31 18_30_00.npz,1
stx/stx/2017-06-10 01_00_00.npz,4
stx/stx/2017-04-22 01_30_00.npz,8
stx/stx/2017-09-26 11_00_00.npz,2
stx/stx/2017-09-29 09_30_00.npz,5
stx/stx/2017-08-03 23_00_00.npz,2
stx/stx/2017-09-22 23_00_00.npz,2
stx/stx/2017-08-13 23_30_00.npz,2
stx/stx/2017-04-16 13_30_00.npz,10
stx/stx/2017-05-20 13_30_00.npz,3
stx/stx/2017-07-24 22_00_00.npz,3
stx/stx/2017-10-31 19_30_00.npz,6
stx/stx/2017-06-19 10_00_00.npz,11
stx/stx/2017-12-06 02_30_00.npz,4
stx/stx/2017-10-04 10_00_00.npz,2
stx/stx/2017-09-05 16_30_00.npz,7
stx/stx/2017-04-18 06_00_00.npz,2
stx/stx/2017-04-17 21_30_00.npz,14
stx/stx/2017-07-03 02_30_00.npz,4
stx/stx/2017-10-10 04_30_00.npz,1
stx/stx/2017-06-23 23_30_00.npz,2
stx/stx/2017-12-18 20_00_00.npz,2
stx/stx/2017-05-31 15_30_00.npz,9
stx/stx/2017-09-19 23_30_00.npz,6
stx/stx/2017-05-21 09_30_00.npz,6
stx/stx/2017-09-18 00_00_00.npz,5
stx/stx/2017-04-17 13_30_00.npz,10
stx/stx/2017-08-22 17_30_00.npz,6
stx/stx/2017-06-10 02_30_00.npz,1
stx/stx/2017-05-12 02_30_00.npz,5
stx/stx/2017-06-19 01_30_00.npz,2
stx/stx/2017-05-03 15_00_00.npz,3
stx/stx/2017-12-04 04_30_00.npz,1
stx/stx/2017-08-12 14_00_00.npz,1
stx/stx/2017-04-13 15_00_00.npz,2
stx/stx/2017-09-26 20_00_00.npz,7
stx/stx/2017-02-26 23_00_00.npz,7
stx/stx/2017-12-22 23_30_00.npz,10
stx/stx/2017-12-05 05_00_00.npz,7
stx/stx/2017-02-20 00_30_00.npz,6
stx/stx/2017-08-05 01_30_00.npz,1
stx/stx/2017-07-08 01_30_00.npz,3
stx/stx/2017-04-13 14_30_00.npz,3
stx/stx/2017-12-20 01_00_00.npz,8
stx/stx/2017-10-20 14_30_00.npz,3
stx/stx/2017-08-15 21_00_00.npz,8
stx/stx/2017-02-20 04_00_00.npz,1
stx/stx/2017-04-11 13_00_00.npz,11
stx/stx/2017-07-30 23_30_00.npz,10
stx/stx/2017-05-20 19_00_00.npz,9
stx/stx/2017-12-06 07_00_00.npz,2
stx/stx/2017-06-22 04_00_00.npz,3
stx/stx/2017-07-24 00_00_00.npz,1
stx/stx/2017-07-24 13_30_00.npz,2
stx/stx/2017-07-24 13_00_00.npz,4
stx/stx/2017-04-30 07_00_00.npz,1
stx/stx/2017-06-29 13_30_00.npz,10
stx/stx/2017-05-30 19_00_00.npz,3
stx/stx/2017-08-12 22_00_00.npz,1
stx/stx/2017-05-28 10_00_00.npz,9
stx/stx/2017-07-11 18_00_00.npz,3
stx/stx/2017-09-17 15_30_00.npz,7
stx/stx/2017-08-30 15_30_00.npz,3
stx/stx/2017-09-19 00_00_00.npz,8
stx/stx/2017-12-22 10_30_00.npz,2
stx/stx/2017-12-04 22_00_00.npz,1
stx/stx/2017-07-16 13_00_00.npz,6
stx/stx/2017-02-14 15_30_00.npz,4
stx/stx/2017-06-25 16_00_00.npz,7
stx/stx/2017-03-28 23_00_00.npz,3
stx/stx/2017-09-28 16_00_00.npz,4
stx/stx/2017-04-02 17_30_00.npz,3
stx/stx/2017-01-14 20_00_00.npz,7
stx/stx/2017-06-02 00_00_00.npz,2
stx/stx/2017-06-24 18_00_00.npz,2
stx/stx/2017-04-16 20_30_00.npz,4
stx/stx/2017-06-22 09_30_00.npz,9
stx/stx/2017-06-01 12_30_00.npz,2
stx/stx/2017-06-22 02_30_00.npz,1
stx/stx/2017-08-02 09_30_00.npz,3
stx/stx/2017-04-26 14_30_00.npz,16
stx/stx/2017-04-17 23_30_00.npz,1
stx/stx/2017-10-20 21_00_00.npz,1
stx/stx/2017-08-07 23_30_00.npz,3
stx/stx/2017-04-16 17_30_00.npz,2
stx/stx/2017-07-23 01_00_00.npz,2
stx/stx/2017-06-05 21_00_00.npz,20
stx/stx/2017-07-15 18_30_00.npz,4
stx/stx/2017-01-18 07_00_00.npz,1
stx/stx/2017-01-13 20_00_00.npz,3
stx/stx/2017-09-20 04_30_00.npz,1
stx/stx/2017-07-12 23_30_00.npz,6
stx/stx/2017-08-14 14_00_00.npz,5
stx/stx/2017-05-30 21_30_00.npz,2
stx/stx/2017-08-09 06_00_00.npz,1
stx/stx/2017-07-14 00_00_00.npz,4
stx/stx/2017-07-20 21_00_00.npz,1
stx/stx/2017-07-30 19_00_00.npz,8
stx/stx/2017-08-12 03_00_00.npz,6
stx/stx/2017-07-14 15_30_00.npz,5
stx/stx/2017-05-10 23_00_00.npz,5
stx/stx/2017-07-10 10_00_00.npz,4
stx/stx/2017-11-01 14_00_00.npz,7
stx/stx/2017-06-19 12_30_00.npz,5
